x,y,z
80.2907830978,11.5779052961,821.468668855
80.2772794925,11.6367053758,821.475742355
80.2637719806,11.6955048967,821.482856649
80.25026054,11.7543038556,821.4900117
80.236745149,11.8131022495,821.497207473
80.2232257855,11.8719000754,821.504443932
80.2097024274,11.9306973303,821.511721041
80.1961750529,11.9894940111,821.519038763
80.1826436397,12.0482901148,821.526397062
80.1691081657,12.1070856384,821.533795901
80.1555686089,12.1658805788,821.541235244
80.142024947,12.2246749329,821.548715053
80.1284771578,12.2834686978,821.556235292
80.114925219,12.3422618704,821.563795922
80.1013691083,12.4010544476,821.571396907
80.0878088035,12.4598464264,821.579038208
80.0742442821,12.5186378038,821.586719788
80.0606755217,12.5774285766,821.594441609
80.0471024999,12.6362187419,821.602203633
80.0335251942,12.6950082966,821.61000582
80.019943582,12.7537972377,821.617848133
80.0063576409,12.812585562,821.625730533
79.9927673482,12.8713732666,821.633652981
79.9791726813,12.9301603483,821.641615437
79.9655736175,12.9889468041,821.649617863
79.9519701341,13.047732631,821.657660219
79.9383622083,13.1065178259,821.665742466
79.9247498174,13.1653023857,821.673864563
79.9111329385,13.2240863073,821.68202647
79.8975115488,13.2828695877,821.690228149
79.8838856249,13.3416522238,821.698469557
79.8702551447,13.4004342126,821.706750656
79.8566200847,13.4592155509,821.715071403
79.842980422,13.5179962357,821.723431759
79.8293361335,13.5767762639,821.731831682
79.8156871961,13.6355556325,821.740271131
79.8020335865,13.6943343383,821.748750065
79.7883752817,13.7531123782,821.757268442
79.7747122583,13.8118897493,821.765826221
79.7610444931,13.8706664483,821.77442336
79.7473719628,13.9294424723,821.783059817
79.733694644,13.988217818,821.791735549
79.7200125132,14.0469924825,821.800450514
79.7063255471,14.1057664627,821.80920467
79.692633722,14.1645397553,821.817997974
79.6789370146,14.2233123575,821.826830384
79.6652354011,14.2820842659,821.835701855
79.651528858,14.3408554776,821.844612345
79.6378173616,14.3996259894,821.853561811
79.6241008882,14.4583957983,821.862550209
79.610379414,14.5171649011,821.871577495
79.5966529151,14.5759332947,821.880643626
79.5829213678,14.634700976,821.889748557
79.5691847482,14.6934679419,821.898892244
79.5554430322,14.7522341893,821.908074644
79.541696196,14.810999715,821.91729571
79.5279442154,14.869764516,821.926555399
79.5141870663,14.9285285891,821.935853665
79.5004247248,14.9872919313,821.945190465
79.4866571665,15.0460545392,821.954565751
79.4728843672,15.10481641,821.96397948
79.4591063027,15.1635775403,821.973431606
79.4453229486,15.2223379272,821.982922082
79.4315342806,15.2810975674,821.992450863
79.4177402742,15.3398564578,822.002017903
79.4039409051,15.3986145953,822.011623155
79.3901361485,15.4573719768,822.021266574
79.3763259801,15.516128599,822.030948113
79.3625103752,15.5748844589,822.040667725
79.3486893091,15.6336395533,822.050425363
79.3348627567,15.6923938791,822.06022098
79.3210306941,15.7511474331,822.07005453
79.3071930959,15.8099002121,822.079925964
79.2933499374,15.8686522131,822.089835235
79.2795011936,15.9274034328,822.099782296
79.2656468396,15.9861538681,822.109767098
79.2517868503,16.0449035158,822.119789594
79.2379212007,16.1036523727,822.129849735
79.2240498657,16.1624004358,822.139947474
79.21017282,16.2211477018,822.150082761
79.1962900384,16.2798941675,822.160255548
79.1824014957,16.3386398298,822.170465786
79.1685071665,16.3973846856,822.180713427
79.1546070254,16.4561287315,822.19099842
79.140701047,16.5148719645,822.201320717
79.1267892058,16.5736143814,822.211680269
79.1128714762,16.6323559789,822.222077025
79.0989478327,16.6910967539,822.232510936
79.0850182495,16.7498367032,822.242981952
79.0710827009,16.8085758236,822.253490023
79.0571411612,16.8673141119,822.264035099
79.0431936045,16.9260515649,822.274617128
79.029240005,16.9847881794,822.285236062
79.0152803367,17.0435239522,822.295891848
79.0013145736,17.1022588802,822.306584436
78.9873426897,17.16099296,822.317313775
78.9733646587,17.2197261884,822.328079814
78.9593804547,17.2784585624,822.338882501
78.9453900513,17.3371900785,822.349721784
78.9313934223,17.3959207337,822.360597613
78.9173905413,17.4546505247,822.371509935
78.9033813819,17.5133794483,822.382458699
78.8893659176,17.5721075013,822.393443851
78.875344122,17.6308346803,822.40446534
78.8613159684,17.6895609822,822.415523114
78.8472814302,17.7482864038,822.426617119
78.8332404807,17.8070109418,822.437747303
78.8191930932,17.8657345929,822.448913614
78.8051392407,17.924457354,822.460115997
78.7910788962,17.9831792218,822.471354399
78.7770120333,18.041900193,822.482628768
78.7629386246,18.1006202643,822.493939049
78.7488586431,18.1593394326,822.50528519
78.7347720617,18.2180576945,822.516667135
78.7206788532,18.2767750468,822.528084832
78.7065789903,18.3354914863,822.539538226
78.6924724457,18.3942070096,822.551027262
78.6783591921,18.4529216135,822.562551886
78.6642392018,18.5116352947,822.574112043
78.6501124476,18.5703480499,822.585707679
78.6359789016,18.6290598759,822.597338739
78.6218385364,18.6877707694,822.609005168
78.6076913243,18.7464807271,822.62070691
78.5935372373,18.8051897457,822.63244391
78.5793762478,18.8638978218,822.644216112
78.5652083277,18.9226049523,822.656023461
78.5510334492,18.9813111338,822.667865901
78.5368515842,19.040016363,822.679743376
78.5226627045,19.0987206366,822.691655829
78.508466782,19.1574239513,822.703603206
78.4942637885,19.2161263038,822.715585448
78.4800536956,19.2748276907,822.727602499
78.4658364749,19.3335281088,822.739654303
78.4516120981,19.3922275547,822.751740803
78.4373805366,19.4509260251,822.763861941
78.4231417617,19.5096235167,822.776017661
78.4088957449,19.5683200261,822.788207905
78.3946424574,19.62701555,822.800432616
78.3803818705,19.6857100851,822.812691736
78.3661139552,19.744403628,822.824985207
78.3518386825,19.8030961753,822.837312972
78.3375560236,19.8617877238,822.849674971
78.3232659492,19.9204782701,822.862071148
78.3089684303,19.9791678107,822.874501443
78.2946634377,20.0378563424,822.886965798
78.2803509419,20.0965438618,822.899464155
78.2660309136,20.1552303655,822.911996454
78.2517033234,20.2139158502,822.924562637
78.2373681418,20.2726003124,822.937162644
78.2230253388,20.3312837488,822.949796417
78.2086748853,20.3899661561,822.962463896
78.1943167514,20.4486475307,822.975165021
78.1799509072,20.5073278694,822.987899733
78.1655773228,20.5660071687,823.000667971
78.1511959682,20.6246854253,823.013469677
78.1368068133,20.6833626357,823.026304789
78.122409828,20.7420387965,823.039173247
78.1080049822,20.8007139043,823.052074992
78.0935922454,20.8593879558,823.065009963
78.0791715874,20.9180609475,823.077978098
78.0647429777,20.9767328759,823.090979337
78.0503063858,21.0354037376,823.104013619
78.035861781,21.0940735293,823.117080884
78.0214091327,21.1527422475,823.130181069
78.0069484101,21.2114098887,823.143314113
77.9924795824,21.2700764495,823.156479955
77.9780026186,21.3287419264,823.169678534
77.9635174877,21.3874063161,823.182909786
77.9490241587,21.446069615,823.196173651
77.9345226003,21.5047318197,823.209470066
77.9200127814,21.5633929268,823.22279897
77.9054946705,21.6220529327,823.236160299
77.8909682362,21.680711834,823.249553991
77.8764334471,21.7393696272,823.262979983
77.8618902715,21.7980263088,823.276438214
77.8473386777,21.8566818754,823.289928619
77.8327786341,21.9153363235,823.303451136
77.8182101087,21.9739896495,823.317005701
77.8036330697,22.03264185,823.330592252
77.7890474849,22.0912929215,823.344210724
77.7744533223,22.1499428604,823.357861054
77.7598505498,22.2085916633,823.371543179
77.7452391349,22.2672393266,823.385257035
77.7306190454,22.3258858469,823.399002556
77.7159902488,22.3845312205,823.41277968
77.7013527125,22.443175444,823.426588343
77.686706404,22.5018185138,823.440428478
77.6720512904,22.5604604264,823.454300023
77.657387339,22.6191011782,823.468202913
77.6427145165,22.6777407658,823.482137081
77.6280327905,22.7363791854,823.496102465
77.6133421278,22.7950164337,823.510098998
77.598642495,22.853652507,823.524126615
77.5839338589,22.9122874017,823.538185251
77.5692161862,22.9709211143,823.552274841
77.5544894433,23.0295536412,823.566395318
77.5397535968,23.0881849788,823.580546618
77.5250086129,23.1468151236,823.594728673
77.510254458,23.2054440719,823.608941419
77.4954910981,23.2640718201,823.623184789
77.4807184994,23.3226983647,823.637458717
77.4659366278,23.381323702,823.651763136
77.4511454492,23.4399478284,823.66609798
77.4363449294,23.4985707403,823.680463182
77.421535034,23.5571924341,823.694858675
77.4067157287,23.6158129061,823.709284393
77.3918869788,23.6744321527,823.723740268
77.3770487498,23.7330501703,823.738226233
77.362201007,23.7916669552,823.752742221
77.3473437155,23.8502825037,823.767288165
77.3324768405,23.9088968123,823.781863997
77.3176003469,23.9675098773,823.796469648
77.3027141996,24.0261216949,823.811105053
77.2878183633,24.0847322615,823.825770141
77.2729128028,24.1433415735,823.840464846
77.2579974826,24.2019496271,823.855189099
77.2430723671,24.2605564187,823.869942832
77.2281374209,24.3191619445,823.884725977
77.213192608,24.377766201,823.899538464
77.1982378927,24.4363691842,823.914380225
77.183273239,24.4949708906,823.929251192
77.1682986109,24.5535713165,823.944151295
77.1533139722,24.612170458,823.959080465
77.1383192866,24.6707683115,823.974038633
77.1233145177,24.7293648733,823.98902573
77.1082996291,24.7879601395,824.004041687
77.0932745842,24.8465541065,824.019086433
77.0782393463,24.9051467705,824.034159899
77.0631938782,24.9637381277,824.049262016
77.0481381436,25.0223281743,824.064392712
77.0330721053,25.0809169067,824.079551919
77.017995726,25.139504321,824.094739567
77.0029089685,25.1980904134,824.109955584
76.9878117955,25.2566751802,824.1251999
76.9727041694,25.3152586174,824.140472445
76.9575860527,25.3738407215,824.155773149
76.9424574076,25.4324214884,824.17110194
76.9273181964,25.4910009145,824.186458747
76.912168381,25.5495789958,824.201843501
76.8970079235,25.6081557286,824.217256128
76.8818367857,25.666731109,824.232696559
76.8666549293,25.7253051332,824.248164721
76.8514623158,25.7838777974,824.263660544
76.8362589068,25.8424490976,824.279183955
76.8210446636,25.90101903,824.294734884
76.8058195475,25.9595875907,824.310313257
76.7905835196,26.0181547759,824.325919004
76.7753365409,26.0767205817,824.341552052
76.7600785722,26.1352850042,824.357212329
76.7448095744,26.1938480395,824.372899763
76.7295295081,26.2524096837,824.388614281
76.7142383337,26.3109699328,824.40435581
76.6989360117,26.369528783,824.420124279
76.6836225023,26.4280862304,824.435919614
76.6682977658,26.4866422709,824.451741742
76.652961762,26.5451969007,824.467590591
76.637614451,26.6037501158,824.483466087
76.6222557924,26.6623019123,824.499368158
76.6068857459,26.7208522862,824.515296729
76.5915042711,26.7794012335,824.531251728
76.5761113273,26.8379487503,824.54723308
76.5607068737,26.8964948326,824.563240713
76.5452908695,26.9550394763,824.579274553
76.5298632738,27.0135826775,824.595334524
76.5144240452,27.0721244322,824.611420555
76.4989731427,27.1306647364,824.62753257
76.4835105248,27.189203586,824.643670495
76.46803615,27.247740977,824.659834256
76.4525499762,27.3062769054,824.676023779
76.4370519624,27.3648113671,824.692238988
76.4215420663,27.4233443581,824.70847981
76.4060202458,27.4818758744,824.72474617
76.3904864587,27.5404059118,824.741037992
76.3749406627,27.5989344662,824.757355202
76.3593828153,27.6574615337,824.773697725
76.3438128739,27.71598711,824.790065485
76.3282307958,27.7745111912,824.806458408
76.312636538,27.833033773,824.822876417
76.2970300576,27.8915548514,824.839319438
76.2814113113,27.9500744223,824.855787394
76.2657802559,28.0085924814,824.87228021
76.2501368479,28.0671090247,824.888797811
76.2344810437,28.1256240481,824.90534012
76.2188127996,28.1841375473,824.921907061
76.2031320716,28.2426495182,824.938498558
76.1874388159,28.3011599566,824.955114535
76.1717329881,28.3596688584,824.971754916
76.156014544,28.4181762193,824.988419623
76.1402834391,28.4766820351,825.005108582
76.1245396288,28.5351863016,825.021821714
76.1087830683,28.5936890147,825.038558943
76.0930137128,28.65219017,825.055320193
76.0772315171,28.7106897633,825.072105386
76.0614364361,28.7691877905,825.088914446
76.0456284244,28.8276842472,825.105747295
76.0298074365,28.8861791291,825.122603856
76.0139734267,28.944672432,825.139484051
75.9981263492,29.0031641516,825.156387803
75.982266158,29.0616542837,825.173315036
75.966392807,29.1201428239,825.19026567
75.95050625,29.1786297678,825.207239628
75.9346064404,29.2371151112,825.224236833
75.9186933317,29.2955988498,825.241257206
75.9027668771,29.3540809792,825.25830067
75.8868270297,29.412561495,825.275367146
75.8708737425,29.471040393,825.292456556
75.8549069681,29.5295176686,825.309568822
75.8389266593,29.5879933176,825.326703865
75.822932768,29.6464673355,825.343861607
75.8069252474,29.7049397181,825.361041969
75.790904049,29.7634104607,825.378244872
75.774869125,29.8218795591,825.395470239
75.758820427,29.8803470087,825.412717989
75.7427579067,29.9388128053,825.429988044
75.7266815156,29.9972769442,825.447280324
75.7105912049,30.0557394211,825.464594752
75.6944869258,30.1142002314,825.481931246
75.6783686291,30.1726593707,825.499289728
75.6622362657,30.2311168345,825.516670119
75.6460897862,30.2895726184,825.534072339
75.629929141,30.3480267177,825.551496308
75.6137542804,30.4064791279,825.568941947
75.5975651544,30.4649298446,825.586409176
75.581361713,30.5233788632,825.603897914
75.5651439059,30.581826179,825.621408082
75.5489116827,30.6402717877,825.6389396
75.5326649927,30.6987156845,825.656492388
75.5164037851,30.7571578648,825.674066364
75.5001280091,30.8155983242,825.69166145
75.4838376133,30.8740370579,825.709277565
75.4675325465,30.9324740614,825.726914627
75.4512127573,30.99090933,825.744572557
75.4348781937,31.049342859,825.762251274
75.4185288041,31.1077746439,825.779950696
75.4021645363,31.1662046799,825.797670743
75.385785338,31.2246329623,825.815411335
75.3693911569,31.2830594865,825.833172389
75.3529819402,31.3414842478,825.850953826
75.3365576352,31.3999072414,825.868755563
75.320118189,31.4583284626,825.88657752
75.3036635481,31.5167479067,825.904419614
75.2871936594,31.5751655689,825.922281765
75.2707084692,31.6335814444,825.940163891
75.2542079237,31.6919955286,825.95806591
75.2376919691,31.7504078165,825.975987741
75.221160551,31.8088183034,825.993929302
75.2046136152,31.8672269844,826.01189051
75.1880511071,31.9256338548,826.029871285
75.1714729716,31.9840389097,826.047871543
75.1548791544,32.0424421443,826.065891204
75.1382696001,32.1008435536,826.083930184
75.1216442533,32.1592431328,826.101988401
75.1050030584,32.2176408771,826.120065773
75.0883459597,32.2760367815,826.138162217
75.0716729013,32.334430841,826.156277652
75.0549838269,32.3928230508,826.174411994
75.0382786801,32.451213406,826.19256516
75.0215574045,32.5096019015,826.210737069
75.0048199432,32.5679885324,826.228927636
74.9880662392,32.6263732937,826.24713678
74.9712962353,32.6847561804,826.265364416
74.9545098741,32.7431371875,826.283610463
74.9377070979,32.80151631,826.301874837
74.9208878489,32.8598935428,826.320157455
74.9040520691,32.9182688809,826.338458232
74.8871997001,32.9766423192,826.356777087
74.8703306835,33.0350138527,826.375113936
74.8534449605,33.0933834762,826.393468695
74.8365424723,33.1517511846,826.41184128
74.8196231596,33.2101169729,826.430231608
74.8026869631,33.2684808358,826.448639595
74.7857338231,33.3268427682,826.467065157
74.76876368,33.385202765,826.485508211
74.7517764735,33.4435608209,826.503968672
74.7347721435,33.5019169309,826.522446456
74.7177506294,33.5602710895,826.54094148
74.7007118705,33.6186232918,826.559453659
74.6836558059,33.6769735323,826.577982908
74.6665823744,33.7353218058,826.596529144
74.6494915144,33.7936681071,826.615092283
74.6323831645,33.8520124309,826.633672239
74.6152572626,33.9103547719,826.652268928
74.5981137467,33.9686951247,826.670882266
74.5809525544,34.0270334841,826.689512168
74.563773623,34.0853698446,826.708158549
74.5465768899,34.1437042009,826.726821324
74.5293622918,34.2020365477,826.745500409
74.512129765,34.2603668795,826.764195719
74.4948792468,34.3186951909,826.782907168
